"TM","SUPP_ABILITY","CURR_PWR_TOT","RENEW_PWR_TOT","RENEW_PWR_SOLAR","RENEW_PWR_WIND","REG_DATE","UPD_DATE"
"202508030805",1513.00000,749.00000,94.30320,23.47330,69.52070,2025-08-03 08:10:05.000,2025-08-03 08:10:05.000
"202508030810",1521.00000,758.00000,102.33100,26.08380,74.91390,2025-08-03 08:22:06.000,2025-08-03 08:22:06.000
"202508030815",1522.00000,769.00000,103.24500,27.96880,73.95780,2025-08-03 08:22:06.000,2025-08-03 08:22:06.000
"202508030820",1527.00000,781.00000,107.69800,32.89580,73.49150,2025-08-03 08:26:06.000,2025-08-03 08:26:06.000
"202508030825",1536.00000,785.00000,117.45200,33.50060,82.59650,2025-08-03 08:36:05.000,2025-08-03 08:36:05.000
"202508030830",1541.00000,790.00000,121.99600,33.41030,87.17730,2025-08-03 08:36:05.000,2025-08-03 08:36:05.000
"202508030835",1551.00000,789.00000,132.42700,32.45380,98.60090,2025-08-03 08:44:05.000,2025-08-03 08:44:05.000
"202508030840",1555.00000,791.00000,135.62900,31.32910,102.87700,2025-08-03 08:44:05.000,2025-08-03 08:44:05.000
"202508030845",1559.00000,792.00000,139.97100,33.30660,105.27400,2025-08-03 08:48:06.000,2025-08-03 08:48:06.000
"202508030850",1562.00000,788.00000,142.97500,35.98550,105.64300,2025-08-03 08:56:07.000,2025-08-03 08:56:07.000
"202508030855",1568.00000,789.00000,149.15700,37.65800,110.15200,2025-08-03 08:58:07.000,2025-08-03 08:58:07.000
"202508030900",1576.00000,787.00000,154.44200,41.61380,111.43500,2025-08-03 09:04:06.000,2025-08-03 09:04:06.000
"202508030905",1506.00000,792.00000,145.92700,44.91460,99.61370,2025-08-03 09:10:06.000,2025-08-03 09:10:06.000
"202508030910",1525.00000,806.00000,164.81200,51.81710,111.59400,2025-08-03 09:16:07.000,2025-08-03 09:16:07.000
"202508030915",1537.00000,822.00000,177.12100,58.89370,116.82500,2025-08-03 09:22:05.000,2025-08-03 09:22:05.000
"202508030920",1534.00000,825.00000,172.89800,63.81480,107.68000,2025-08-03 09:24:05.000,2025-08-03 09:24:05.000
"202508030925",1539.00000,822.00000,178.74300,64.88950,112.40600,2025-08-03 09:32:08.000,2025-08-03 09:32:08.000
"202508030930",1541.00000,826.00000,181.05700,67.67830,111.97300,2025-08-03 09:34:05.000,2025-08-03 09:34:05.000
"202508030935",1551.00000,838.00000,192.41900,69.55420,121.41500,2025-08-03 09:50:06.000,2025-08-03 09:50:06.000
"202508030940",1571.00000,849.00000,211.37600,73.23110,136.73800,2025-08-03 09:50:06.000,2025-08-03 09:50:06.000
"202508030945",1576.00000,859.00000,212.47200,77.33470,133.77300,2025-08-03 09:50:06.000,2025-08-03 09:50:06.000
"202508030950",1593.00000,869.00000,232.49300,77.56170,153.56300,2025-08-03 10:02:05.000,2025-08-03 10:02:05.000
"202508030955",1596.00000,874.00000,235.66300,72.72470,161.57000,2025-08-03 10:02:05.000,2025-08-03 10:02:05.000
"202508031000",1594.00000,874.00000,234.73600,68.42240,164.90400,2025-08-03 10:20:05.000,2025-08-03 10:20:05.000
"202508031005",1585.00000,871.00000,225.90500,67.64980,156.88800,2025-08-03 10:20:05.000,2025-08-03 10:20:05.000
"202508031010",1603.00000,870.00000,244.45400,68.94790,174.13900,2025-08-03 10:20:05.000,2025-08-03 10:20:05.000
"202508031015",1601.00000,871.00000,241.89500,69.28530,171.24300,2025-08-03 10:20:05.000,2025-08-03 10:20:05.000
"202508031020",1598.00000,878.00000,239.49600,72.21370,165.87300,2025-08-03 10:28:08.000,2025-08-03 10:28:08.000
"202508031025",1608.00000,889.00000,248.63000,74.57890,172.68800,2025-08-03 10:34:05.000,2025-08-03 10:34:05.000
"202508031030",1612.00000,885.00000,253.41200,76.22160,175.78100,2025-08-03 10:38:08.000,2025-08-03 10:38:08.000
"202508031035",1622.00000,886.00000,261.63000,74.96660,185.29600,2025-08-03 10:38:08.000,2025-08-03 10:38:08.000
"202508031040",1619.00000,885.00000,260.44200,73.69980,185.32900,2025-08-03 10:48:06.000,2025-08-03 10:48:06.000
"202508031045",1614.00000,882.00000,251.71500,73.74290,176.55900,2025-08-03 10:56:06.000,2025-08-03 10:56:06.000
"202508031050",1615.00000,876.00000,255.79500,75.83630,178.50400,2025-08-03 10:56:06.000,2025-08-03 10:56:06.000
"202508031055",1629.00000,874.00000,269.34400,77.87180,190.06300,2025-08-03 11:02:05.000,2025-08-03 11:02:05.000
"202508031100",1624.00000,868.00000,265.46800,78.07860,185.98000,2025-08-03 11:08:07.000,2025-08-03 11:08:07.000
"202508031105",1634.00000,873.00000,279.81900,81.73150,196.67800,2025-08-03 11:08:07.000,2025-08-03 11:08:07.000
"202508031110",1636.00000,872.00000,281.84900,87.55770,192.88400,2025-08-03 11:14:06.000,2025-08-03 11:14:06.000
"202508031115",1645.00000,876.00000,292.03400,95.77080,194.85800,2025-08-03 11:44:05.000,2025-08-03 11:44:05.000
"202508031120",1655.00000,893.00000,300.53500,96.60310,202.48000,2025-08-03 11:44:05.000,2025-08-03 11:44:05.000
"202508031125",1651.00000,891.00000,297.24200,100.32900,195.46000,2025-08-03 11:44:05.000,2025-08-03 11:44:05.000
"202508031130",1661.00000,872.00000,306.64300,101.41500,203.77500,2025-08-03 11:44:05.000,2025-08-03 11:44:05.000
"202508031135",1654.00000,859.00000,296.78600,101.06000,194.42300,2025-08-03 11:44:05.000,2025-08-03 11:44:05.000
"202508031140",1663.00000,850.00000,309.06400,101.63400,206.12700,2025-08-03 11:44:05.000,2025-08-03 11:44:05.000
"202508031145",1676.00000,872.00000,322.25800,108.31200,212.64300,2025-08-03 11:50:08.000,2025-08-03 11:50:08.000
"202508031150",1677.00000,871.00000,323.32600,112.72300,209.25700,2025-08-03 12:00:10.000,2025-08-03 12:00:10.000
"202508031155",1681.00000,876.00000,327.05100,119.81400,205.93500,2025-08-03 12:04:07.000,2025-08-03 12:04:07.000
"202508031200",1682.00000,873.00000,329.14900,120.69500,207.15300,2025-08-03 12:04:07.000,2025-08-03 12:04:07.000
"202508031205",1751.00000,897.00000,340.26700,122.34700,216.62500,2025-08-03 12:10:06.000,2025-08-03 12:10:06.000
"202508031210",1736.00000,904.00000,328.08000,126.15000,200.68100,2025-08-03 12:18:05.000,2025-08-03 12:18:05.000
"202508031215",1726.00000,906.00000,315.24700,124.72600,189.27300,2025-08-03 12:18:05.000,2025-08-03 12:18:05.000
"202508031220",1737.00000,907.00000,325.77800,118.76000,205.76400,2025-08-03 12:28:05.000,2025-08-03 12:28:05.000
"202508031225",1735.00000,896.00000,324.06100,117.65700,205.14900,2025-08-03 12:32:05.000,2025-08-03 12:32:05.000
"202508031230",1732.00000,891.00000,320.62600,113.09900,206.27300,2025-08-03 12:38:06.000,2025-08-03 12:38:06.000
"202508031235",1725.00000,888.00000,314.24200,112.88500,200.10200,2025-08-03 12:38:06.000,2025-08-03 12:38:06.000
"202508031240",1729.00000,899.00000,317.96100,118.94000,197.76300,2025-08-03 12:48:05.000,2025-08-03 12:48:05.000
"202508031245",1722.00000,881.00000,311.96100,118.42800,192.27200,2025-08-03 12:52:04.000,2025-08-03 12:52:04.000
"202508031250",1712.00000,889.00000,301.33900,118.32300,181.75500,2025-08-03 12:52:04.000,2025-08-03 12:52:04.000
"202508031255",1732.00000,907.00000,321.05000,124.58500,195.20500,2025-08-03 13:00:10.000,2025-08-03 13:00:10.000
"202508031300",1733.00000,920.00000,323.31300,127.03000,195.06500,2025-08-03 13:10:07.000,2025-08-03 13:10:07.000
"202508031305",1743.00000,920.00000,328.01000,125.33900,201.40900,2025-08-03 13:14:05.000,2025-08-03 13:14:05.000
"202508031310",1743.00000,925.00000,326.72700,119.66100,205.76200,2025-08-03 13:14:05.000,2025-08-03 13:14:05.000
"202508031315",1734.00000,946.00000,318.98500,115.22800,202.45200,2025-08-03 13:22:05.000,2025-08-03 13:22:05.000
"202508031320",1732.00000,937.00000,318.68800,110.05700,207.36900,2025-08-03 13:28:05.000,2025-08-03 13:28:05.000
"202508031325",1730.00000,924.00000,315.05000,104.72900,209.06000,2025-08-03 13:28:05.000,2025-08-03 13:28:05.000
"202508031330",1734.00000,900.00000,319.12100,97.46270,220.39800,2025-08-03 13:34:05.000,2025-08-03 13:34:05.000
"202508031335",1728.00000,883.00000,311.13100,97.59010,212.28000,2025-08-03 13:42:06.000,2025-08-03 13:42:06.000
"202508031340",1737.00000,906.00000,322.37100,101.06900,220.06500,2025-08-03 13:50:05.000,2025-08-03 13:50:05.000
"202508031345",1752.00000,918.00000,336.67200,109.48600,225.80600,2025-08-03 13:50:05.000,2025-08-03 13:50:05.000
"202508031350",1748.00000,916.00000,334.66900,111.27400,222.01500,2025-08-03 13:58:04.000,2025-08-03 13:58:04.000
"202508031355",1751.00000,901.00000,336.31900,106.15700,228.78200,2025-08-03 14:02:06.000,2025-08-03 14:02:06.000
"202508031400",1749.00000,903.00000,334.49200,106.65500,226.50100,2025-08-03 14:02:06.000,2025-08-03 14:02:06.000
"202508031405",1749.00000,891.00000,332.75200,105.35500,226.12400,2025-08-03 14:10:05.000,2025-08-03 14:10:05.000
"202508031410",1751.00000,897.00000,333.98100,106.86000,225.94800,2025-08-03 14:18:04.000,2025-08-03 14:18:04.000
"202508031415",1757.00000,918.00000,341.04600,111.51200,228.35900,2025-08-03 14:28:05.000,2025-08-03 14:28:05.000
"202508031420",1760.00000,909.00000,344.43100,116.84400,226.41300,2025-08-03 14:28:05.000,2025-08-03 14:28:05.000
"202508031425",1758.00000,903.00000,342.30000,115.81900,225.24800,2025-08-03 14:30:05.000,2025-08-03 14:30:05.000
"202508031430",1770.00000,901.00000,354.23600,111.80300,241.09800,2025-08-03 14:38:05.000,2025-08-03 14:38:05.000
"202508031435",1776.00000,907.00000,358.34100,112.00100,245.00600,2025-08-03 14:38:05.000,2025-08-03 14:38:05.000
"202508031440",1788.00000,918.00000,372.45500,113.53600,257.54300,2025-08-03 14:44:06.000,2025-08-03 14:44:06.000
"202508031445",1776.00000,899.00000,360.45900,112.60400,246.47900,2025-08-03 14:52:08.000,2025-08-03 14:52:08.000
"202508031450",1771.00000,894.00000,356.69000,111.85600,243.41400,2025-08-03 14:52:08.000,2025-08-03 14:52:08.000
"202508031455",1770.00000,903.00000,353.80700,111.30400,241.08300,2025-08-03 15:08:05.000,2025-08-03 15:08:05.000
"202508031500",1771.00000,923.00000,355.00100,114.29600,239.28400,2025-08-03 15:08:05.000,2025-08-03 15:08:05.000
"202508031505",1774.00000,925.00000,358.68700,115.07800,242.18900,2025-08-03 15:12:06.000,2025-08-03 15:12:06.000
"202508031510",1765.00000,917.00000,349.82300,113.44700,234.95500,2025-08-03 15:16:07.000,2025-08-03 15:16:07.000
"202508031515",1772.00000,917.00000,356.90200,107.20000,248.28100,2025-08-03 15:22:08.000,2025-08-03 15:22:08.000
"202508031520",1771.00000,904.00000,356.44500,103.10700,251.91600,2025-08-03 15:28:05.000,2025-08-03 15:28:05.000
"202508031525",1764.00000,907.00000,349.23200,101.33500,246.47300,2025-08-03 15:28:05.000,2025-08-03 15:28:05.000
"202508031530",1762.00000,932.00000,346.72400,100.60100,244.65600,2025-08-03 15:38:06.000,2025-08-03 15:38:06.000
"202508031535",1746.00000,939.00000,331.30100,99.68970,230.31700,2025-08-03 15:38:06.000,2025-08-03 15:38:06.000
"202508031540",1730.00000,944.00000,314.86200,97.73850,215.87300,2025-08-03 15:46:07.000,2025-08-03 15:46:07.000
"202508031545",1717.00000,941.00000,301.85900,90.67570,209.98000,2025-08-03 15:54:05.000,2025-08-03 15:54:05.000
"202508031550",1697.00000,930.00000,282.44400,80.73730,200.67800,2025-08-03 15:54:05.000,2025-08-03 15:54:05.000
"202508031555",1688.00000,931.00000,273.47600,75.14220,197.27500,2025-08-03 16:04:06.000,2025-08-03 16:04:06.000
"202508031600",1673.00000,943.00000,258.49100,73.33170,183.98500,2025-08-03 16:04:06.000,2025-08-03 16:04:06.000
"202508031605",1665.00000,949.00000,247.36300,70.51260,175.42300,2025-08-03 16:08:05.000,2025-08-03 16:08:05.000
"202508031610",1661.00000,945.00000,244.57100,67.29220,175.80200,2025-08-03 16:14:06.000,2025-08-03 16:14:06.000
"202508031615",1673.00000,932.00000,255.73100,60.81770,193.43400,2025-08-03 16:24:05.000,2025-08-03 16:24:05.000
"202508031620",1667.00000,922.00000,250.02000,56.17050,192.45500,2025-08-03 16:24:05.000,2025-08-03 16:24:05.000
"202508031625",1669.00000,919.00000,252.45500,53.25010,197.80700,2025-08-03 16:30:05.000,2025-08-03 16:30:05.000
"202508031630",1666.00000,927.00000,249.03300,55.55090,192.08400,2025-08-03 16:34:06.000,2025-08-03 16:34:06.000
"202508031635",1660.00000,927.00000,242.94200,56.80720,184.69500,2025-08-03 16:40:06.000,2025-08-03 16:40:06.000
"202508031640",1680.00000,944.00000,262.89200,57.39610,204.01300,2025-08-03 16:48:05.000,2025-08-03 16:48:05.000
"202508031645",1683.00000,950.00000,266.41600,59.21680,205.75900,2025-08-03 16:50:06.000,2025-08-03 16:50:06.000
"202508031650",1679.00000,959.00000,262.21200,56.86100,203.86900,2025-08-03 17:08:05.000,2025-08-03 17:08:05.000
"202508031655",1672.00000,961.00000,254.54800,53.37520,199.69300,2025-08-03 17:08:05.000,2025-08-03 17:08:05.000
"202508031700",1669.00000,969.00000,252.03300,52.58860,198.00400,2025-08-03 17:08:05.000,2025-08-03 17:08:05.000
"202508031705",1680.00000,978.00000,259.08600,49.90440,207.74000,2025-08-03 17:10:05.000,2025-08-03 17:10:05.000
"202508031710",1666.00000,977.00000,248.13900,43.72010,202.89100,2025-08-03 17:18:05.000,2025-08-03 17:18:05.000
"202508031715",1662.00000,976.00000,238.19300,37.98200,198.72700,2025-08-03 17:24:05.000,2025-08-03 17:24:05.000
"202508031720",1653.00000,976.00000,235.23200,33.81170,199.93900,2025-08-03 17:26:06.000,2025-08-03 17:26:06.000
"202508031725",1665.00000,971.00000,246.97100,29.66180,215.78300,2025-08-03 17:34:07.000,2025-08-03 17:34:07.000
"202508031730",1669.00000,973.00000,251.00500,25.24950,224.27100,2025-08-03 17:40:06.000,2025-08-03 17:40:06.000
"202508031735",1668.00000,972.00000,249.55400,24.33050,223.73600,2025-08-03 17:40:06.000,2025-08-03 17:40:06.000
"202508031740",1664.00000,980.00000,245.97300,26.53620,217.99800,2025-08-03 17:44:05.000,2025-08-03 17:44:05.000
"202508031745",1664.00000,980.00000,247.68300,27.38510,218.82400,2025-08-03 17:50:08.000,2025-08-03 17:50:08.000
"202508031750",1657.00000,984.00000,239.47500,29.06430,208.93300,2025-08-03 18:02:05.000,2025-08-03 18:02:05.000
"202508031755",1668.00000,984.00000,250.45700,32.71100,216.22300,2025-08-03 18:02:05.000,2025-08-03 18:02:05.000
"202508031800",1668.00000,990.00000,251.76600,33.31690,216.92800,2025-08-03 18:08:06.000,2025-08-03 18:08:06.000
"202508031805",1662.00000,984.00000,240.93700,29.61190,209.84200,2025-08-03 18:08:06.000,2025-08-03 18:08:06.000
"202508031810",1666.00000,988.00000,247.17300,25.48750,220.15700,2025-08-03 18:24:07.000,2025-08-03 18:24:07.000
"202508031815",1673.00000,986.00000,251.77600,22.05730,228.23600,2025-08-03 18:24:07.000,2025-08-03 18:24:07.000
"202508031820",1668.00000,987.00000,247.49900,20.80340,225.17200,2025-08-03 18:24:07.000,2025-08-03 18:24:07.000
"202508031825",1662.00000,986.00000,241.45700,19.54080,220.39300,2025-08-03 18:34:05.000,2025-08-03 18:34:05.000
"202508031830",1650.00000,988.00000,228.11000,18.85340,207.69200,2025-08-03 18:36:06.000,2025-08-03 18:36:06.000
"202508031835",1649.00000,985.00000,227.68000,19.31810,206.79300,2025-08-03 18:54:06.000,2025-08-03 18:54:06.000
"202508031840",1647.00000,989.00000,226.26100,18.58290,206.10900,2025-08-03 18:54:06.000,2025-08-03 18:54:06.000
"202508031845",1660.00000,987.00000,239.10700,18.21700,219.31700,2025-08-03 18:54:06.000,2025-08-03 18:54:06.000
"202508031850",1657.00000,993.00000,235.68800,18.21140,215.95200,2025-08-03 19:04:07.000,2025-08-03 19:04:07.000
"202508031855",1675.00000,1001.00000,254.37300,17.66020,235.18700,2025-08-03 19:04:07.000,2025-08-03 19:04:07.000
"202508031900",1676.00000,998.00000,254.70600,15.60940,237.56900,2025-08-03 19:04:07.000,2025-08-03 19:04:07.000
"202508031905",1685.00000,999.00000,261.60400,13.20840,246.91300,2025-08-03 19:12:05.000,2025-08-03 19:12:05.000
"202508031910",1683.00000,1001.00000,260.18600,11.30980,247.35300,2025-08-03 19:30:07.000,2025-08-03 19:30:07.000
"202508031915",1682.00000,999.00000,258.59400,10.52490,246.58700,2025-08-03 19:30:07.000,2025-08-03 19:30:07.000
"202508031920",1667.00000,999.00000,243.83900,9.32654,232.98700,2025-08-03 19:30:07.000,2025-08-03 19:30:07.000
"202508031925",1676.00000,1002.00000,252.55200,8.06171,242.92200,2025-08-03 19:32:05.000,2025-08-03 19:32:05.000
"202508031930",1670.00000,1011.00000,246.69700,7.44060,237.73000,2025-08-03 19:32:05.000,2025-08-03 19:32:05.000
"202508031935",1666.00000,1008.00000,242.99100,6.64084,234.82700,2025-08-03 19:44:05.000,2025-08-03 19:44:05.000
"202508031940",1683.00000,1018.00000,260.14300,5.80126,252.81600,2025-08-03 19:46:06.000,2025-08-03 19:46:06.000
"202508031945",1679.00000,1015.00000,255.50500,4.94238,248.99200,2025-08-03 19:56:05.000,2025-08-03 19:56:05.000
"202508031950",1673.00000,1011.00000,252.89400,4.42891,246.89600,2025-08-03 19:56:05.000,2025-08-03 19:56:05.000
"202508031955",1676.00000,1007.00000,253.14600,3.94995,247.58400,2025-08-03 20:04:05.000,2025-08-03 20:04:05.000
"202508032000",1686.00000,1002.00000,263.41600,4.66004,257.23200,2025-08-03 20:12:06.000,2025-08-03 20:12:06.000
"202508032005",1692.00000,1004.00000,267.29300,4.80184,260.92400,2025-08-03 20:12:06.000,2025-08-03 20:12:06.000
"202508032010",1684.00000,1009.00000,260.76500,4.73406,254.46400,2025-08-03 20:18:08.000,2025-08-03 20:18:08.000
"202508032015",1686.00000,1008.00000,260.73200,4.73406,254.43100,2025-08-03 20:24:05.000,2025-08-03 20:24:05.000
"202508032020",1687.00000,1005.00000,261.53000,3.32507,256.63300,2025-08-03 20:24:05.000,2025-08-03 20:24:05.000
"202508032025",1692.00000,1004.00000,266.36200,3.32507,261.46600,2025-08-03 20:40:07.000,2025-08-03 20:40:07.000
"202508032030",1687.00000,996.00000,262.22600,3.40584,257.29000,2025-08-03 20:40:07.000,2025-08-03 20:40:07.000
"202508032035",1684.00000,994.00000,256.49100,3.02325,251.94200,2025-08-03 20:40:07.000,2025-08-03 20:40:07.000
"202508032040",1687.00000,996.00000,261.99400,2.50360,258.01000,2025-08-03 20:54:07.000,2025-08-03 20:54:07.000
"202508032045",1677.00000,988.00000,252.01000,1.80424,248.68400,2025-08-03 20:54:07.000,2025-08-03 20:54:07.000
"202508032050",1682.00000,985.00000,256.88300,1.58439,253.81600,2025-08-03 20:54:07.000,2025-08-03 20:54:07.000
"202508032055",1685.00000,980.00000,260.36700,2.30405,256.58200,2025-08-03 21:10:08.000,2025-08-03 21:10:08.000
"202508032100",1669.00000,972.00000,245.52200,2.00799,242.03300,2025-08-03 21:10:08.000,2025-08-03 21:10:08.000
"202508032105",1671.00000,967.00000,245.30700,0.00000,242.90900,2025-08-03 21:10:08.000,2025-08-03 21:10:08.000
"202508032110",1654.00000,961.00000,231.09100,0.00000,229.01300,2025-08-03 21:20:09.000,2025-08-03 21:20:09.000
"202508032115",1650.00000,953.00000,224.72900,0.00000,222.75300,2025-08-03 21:20:09.000,2025-08-03 21:20:09.000
"202508032120",1653.00000,957.00000,226.19600,0.00000,224.29300,2025-08-03 21:42:07.000,2025-08-03 21:42:07.000
"202508032125",1654.00000,956.00000,228.87000,0.00000,227.24900,2025-08-03 21:42:07.000,2025-08-03 21:42:07.000
"202508032130",1656.00000,949.00000,230.74100,0.00000,229.19200,2025-08-03 21:42:07.000,2025-08-03 21:42:07.000
"202508032135",1656.00000,947.00000,231.00400,0.00000,229.45400,2025-08-03 21:42:07.000,2025-08-03 21:42:07.000
"202508032140",1672.00000,847.00000,247.17000,0.00000,245.61800,2025-08-03 21:48:07.000,2025-08-03 21:48:07.000
"202508032145",1670.00000,847.00000,244.55500,0.00000,243.03100,2025-08-03 21:56:05.000,2025-08-03 21:56:05.000
"202508032150",1666.00000,898.00000,238.94900,0.00000,237.46600,2025-08-03 22:18:08.000,2025-08-03 22:18:08.000
"202508032155",1658.00000,930.00000,233.22000,0.00000,231.69000,2025-08-03 22:18:08.000,2025-08-03 22:18:08.000
"202508032200",1651.00000,920.00000,226.46800,0.00000,224.98300,2025-08-03 22:18:08.000,2025-08-03 22:18:08.000
"202508032205",1638.00000,920.00000,213.87900,0.00000,212.30900,2025-08-03 22:18:08.000,2025-08-03 22:18:08.000
"202508032210",1644.00000,912.00000,218.58400,0.00000,217.05800,2025-08-03 22:18:08.000,2025-08-03 22:18:08.000
"202508032215",1653.00000,907.00000,228.29900,0.00000,226.77100,2025-08-03 22:26:07.000,2025-08-03 22:26:07.000
"202508032220",1655.00000,907.00000,226.13000,0.00000,224.60600,2025-08-03 22:34:08.000,2025-08-03 22:34:08.000
"202508032225",1650.00000,904.00000,224.69400,0.00000,223.16700,2025-08-03 22:34:08.000,2025-08-03 22:34:08.000
"202508032230",1646.00000,899.00000,221.08700,0.00000,219.51700,2025-08-03 22:34:08.000,2025-08-03 22:34:08.000
"202508032235",1655.00000,891.00000,230.04100,0.00000,228.42800,2025-08-03 22:48:07.000,2025-08-03 22:48:07.000
"202508032240",1637.00000,886.00000,211.81900,0.00000,210.25100,2025-08-03 22:48:07.000,2025-08-03 22:48:07.000
"202508032245",1639.00000,873.00000,213.96100,0.00000,212.38900,2025-08-03 22:54:08.000,2025-08-03 22:54:08.000
"202508032250",1631.00000,877.00000,204.72100,0.00000,203.27800,2025-08-03 22:58:08.000,2025-08-03 22:58:08.000
"202508032255",1641.00000,869.00000,216.02700,0.00000,214.54200,2025-08-03 22:58:08.000,2025-08-03 22:58:08.000
"202508032300",1653.00000,868.00000,228.05500,0.00000,226.52700,2025-08-03 23:06:08.000,2025-08-03 23:06:08.000
"202508032305",1642.00000,862.00000,216.40700,0.00000,214.88000,2025-08-03 23:34:07.000,2025-08-03 23:34:07.000
"202508032310",1628.00000,850.00000,202.14500,0.00000,200.61500,2025-08-03 23:34:07.000,2025-08-03 23:34:07.000
"202508032315",1626.00000,851.00000,199.57900,0.00000,198.05000,2025-08-03 23:34:07.000,2025-08-03 23:34:07.000
"202508032320",1612.00000,843.00000,183.89400,0.00000,182.36700,2025-08-03 23:34:07.000,2025-08-03 23:34:07.000
"202508032325",1602.00000,833.00000,176.20000,0.00000,174.67400,2025-08-03 23:34:07.000,2025-08-03 23:34:07.000
"202508032330",1604.00000,833.00000,178.06400,0.00000,176.53300,2025-08-03 23:40:08.000,2025-08-03 23:40:08.000
"202508040000",1622.00000,790.00000,195.97700,0.00000,194.36000,2025-08-04 00:06:08.000,2025-08-04 00:06:08.000
"202508040005",1619.00000,786.00000,187.32500,0.00000,185.75200,2025-08-04 00:06:08.000,2025-08-04 00:06:08.000
"202508040010",1626.00000,782.00000,194.06400,0.00000,192.48800,2025-08-04 00:16:06.000,2025-08-04 00:16:06.000
"202508040015",1631.00000,776.00000,199.03800,0.00000,197.46200,2025-08-04 00:20:07.000,2025-08-04 00:20:07.000
"202508040020",1608.00000,769.00000,175.75600,0.00000,174.18100,2025-08-04 00:22:06.000,2025-08-04 00:22:06.000
"202508040025",1611.00000,763.00000,178.70800,0.00000,177.13400,2025-08-04 00:28:07.000,2025-08-04 00:28:07.000
"202508040030",1619.00000,759.00000,186.96600,0.00000,185.35000,2025-08-04 00:34:05.000,2025-08-04 00:34:05.000
"202508040035",1617.00000,753.00000,184.69600,0.00000,183.12400,2025-08-04 00:40:07.000,2025-08-04 00:40:07.000
"202508040040",1595.00000,746.00000,162.81000,0.00000,161.14800,2025-08-04 00:42:08.000,2025-08-04 00:42:08.000
"202508040045",1613.00000,743.00000,180.88300,0.00000,179.26500,2025-08-04 00:50:06.000,2025-08-04 00:50:06.000
"202508040050",1601.00000,740.00000,169.73800,0.00000,168.12000,2025-08-04 00:54:08.000,2025-08-04 00:54:08.000
"202508040055",1615.00000,738.00000,183.06000,0.00000,181.44200,2025-08-04 01:00:07.000,2025-08-04 01:00:07.000
"202508040100",1606.00000,734.00000,174.34600,0.00000,172.77300,2025-08-04 01:08:06.000,2025-08-04 01:08:06.000
"202508040105",1623.00000,731.00000,188.93600,0.00000,187.36300,2025-08-04 01:08:06.000,2025-08-04 01:08:06.000
"202508040110",1623.00000,726.00000,188.63300,0.00000,187.05900,2025-08-04 01:12:08.000,2025-08-04 01:12:08.000
"202508040115",1622.00000,723.00000,188.53600,0.00000,186.89700,2025-08-04 01:18:05.000,2025-08-04 01:18:05.000
"202508040120",1630.00000,720.00000,197.53900,0.00000,195.90900,2025-08-04 01:22:07.000,2025-08-04 01:22:07.000
"202508040125",1621.00000,719.00000,187.76800,0.00000,186.13900,2025-08-04 01:30:05.000,2025-08-04 01:30:05.000
"202508040130",1629.00000,715.00000,196.23100,0.00000,194.70800,2025-08-04 01:38:06.000,2025-08-04 01:38:06.000
"202508040135",1633.00000,711.00000,200.24900,0.00000,198.72600,2025-08-04 01:38:06.000,2025-08-04 01:38:06.000
"202508040140",1630.00000,707.00000,196.54500,0.00000,194.97700,2025-08-04 01:54:04.000,2025-08-04 01:54:04.000
"202508040145",1608.00000,704.00000,174.11100,0.00000,172.58800,2025-08-04 01:54:04.000,2025-08-04 01:54:04.000
"202508040150",1603.00000,703.00000,169.68400,0.00000,168.16000,2025-08-04 01:54:04.000,2025-08-04 01:54:04.000
"202508040155",1598.00000,697.00000,163.85900,0.00000,162.33600,2025-08-04 02:02:04.000,2025-08-04 02:02:04.000
"202508040200",1590.00000,694.00000,158.51600,0.00000,156.95000,2025-08-04 02:02:04.000,2025-08-04 02:02:04.000
"202508040205",1590.00000,690.00000,157.13600,0.00000,155.61300,2025-08-04 02:08:05.000,2025-08-04 02:08:05.000
"202508040210",1583.00000,692.00000,149.98200,0.00000,148.46000,2025-08-04 02:16:08.000,2025-08-04 02:16:08.000
"202508040215",1602.00000,691.00000,169.18900,0.00000,167.62300,2025-08-04 02:18:06.000,2025-08-04 02:18:06.000
"202508040220",1592.00000,687.00000,158.95500,0.00000,157.43200,2025-08-04 02:24:05.000,2025-08-04 02:24:05.000
"202508040225",1583.00000,688.00000,149.60800,0.00000,148.04700,2025-08-04 02:30:10.000,2025-08-04 02:30:10.000
"202508040230",1579.00000,688.00000,146.28900,0.00000,144.81100,2025-08-04 02:32:07.000,2025-08-04 02:32:07.000
"202508040235",1570.00000,687.00000,138.71500,0.00000,137.32200,2025-08-04 02:44:08.000,2025-08-04 02:44:08.000
"202508040240",1572.00000,683.00000,139.14800,0.00000,137.84300,2025-08-04 02:44:08.000,2025-08-04 02:44:08.000
"202508040245",1575.00000,685.00000,142.48800,0.00000,141.18200,2025-08-04 03:00:11.000,2025-08-04 03:00:11.000
"202508040250",1581.00000,684.00000,148.17400,0.00000,146.82600,2025-08-04 03:00:11.000,2025-08-04 03:00:11.000
"202508040255",1586.00000,682.00000,152.62600,0.00000,151.27600,2025-08-04 03:00:11.000,2025-08-04 03:00:11.000
"202508040300",1584.00000,680.00000,150.93700,0.00000,149.49900,2025-08-04 03:06:05.000,2025-08-04 03:06:05.000
"202508040305",1585.00000,684.00000,151.88500,0.00000,150.44900,2025-08-04 03:08:06.000,2025-08-04 03:08:06.000
